"GRUPEDAD";"DEPARTAMENTO";"VALOR";"ANO";"SEXO";"SEXO_ID";"CODDEP";"LINK"
"14.65-69";"Concordia";2383,59898078114;2014;"Varones";1;15;"30015"
"15.70-74";"Concordia";1646,881085876;2014;"Varones";1;15;"30015"
"16.75-79";"Concordia";1053,27297318292;2014;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1026,72724351958;2014;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";90028,9999961452;2015;"Varones";1;15;"30015"
"1.0-4";"Concordia";9007,41025912394;2015;"Varones";1;15;"30015"
"2.5-9";"Concordia";8379,0846323423;2015;"Varones";1;15;"30015"
"3.10-14";"Concordia";8678,5212423606;2015;"Varones";1;15;"30015"
"4.15-19";"Concordia";8885,17907417794;2015;"Varones";1;15;"30015"
"5.20-24";"Concordia";8229,16540093053;2015;"Varones";1;15;"30015"
"6.25-29";"Concordia";6801,17504505589;2015;"Varones";1;15;"30015"
"7.30-34";"Concordia";6503,93127395858;2015;"Varones";1;15;"30015"
"8.35-39";"Concordia";6180,80907338034;2015;"Varones";1;15;"30015"
"9.40-44";"Concordia";5315,16469690719;2015;"Varones";1;15;"30015"
"10.45-49";"Concordia";4445,95322389093;2015;"Varones";1;15;"30015"
"11.50-54";"Concordia";4236,7127449538;2015;"Varones";1;15;"30015"
"12.55-59";"Concordia";3832,35584286248;2015;"Varones";1;15;"30015"
"13.60-64";"Concordia";3239,94875954093;2015;"Varones";1;15;"30015"
"14.65-69";"Concordia";2445,30820634346;2015;"Varones";1;15;"30015"
"15.70-74";"Concordia";1702,06948536026;2015;"Varones";1;15;"30015"
"16.75-79";"Concordia";1086,72538772123;2015;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1059,48564723482;2015;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";91037,9999958851;2016;"Varones";1;15;"30015"
"1.0-4";"Concordia";9034,01477035004;2016;"Varones";1;15;"30015"
"2.5-9";"Concordia";8464,19358301902;2016;"Varones";1;15;"30015"
"3.10-14";"Concordia";8626,94429224506;2016;"Varones";1;15;"30015"
"4.15-19";"Concordia";8856,34616842242;2016;"Varones";1;15;"30015"
"5.20-24";"Concordia";8366,03773113629;2016;"Varones";1;15;"30015"
"6.25-29";"Concordia";6948,39357024451;2016;"Varones";1;15;"30015"
"7.30-34";"Concordia";6531,8869175408;2016;"Varones";1;15;"30015"
"8.35-39";"Concordia";6254,0483356008;2016;"Varones";1;15;"30015"
"9.40-44";"Concordia";5493,35621279377;2016;"Varones";1;15;"30015"
"10.45-49";"Concordia";4535,3503363939;2016;"Varones";1;15;"30015"
"11.50-54";"Concordia";4277,28833077088;2016;"Varones";1;15;"30015"
"12.55-59";"Concordia";3885,94356032948;2016;"Varones";1;15;"30015"
"13.60-64";"Concordia";3280,72481348006;2016;"Varones";1;15;"30015"
"14.65-69";"Concordia";2506,91249150995;2016;"Varones";1;15;"30015"
"15.70-74";"Concordia";1757,74076584403;2016;"Varones";1;15;"30015"
"16.75-79";"Concordia";1124,60786782403;2016;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1094,21024838008;2016;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";92046,9999955985;2017;"Varones";1;15;"30015"
"1.0-4";"Concordia";9057,31061809509;2017;"Varones";1;15;"30015"
"2.5-9";"Concordia";8556,55329908589;2017;"Varones";1;15;"30015"
"3.10-14";"Concordia";8593,8311175588;2017;"Varones";1;15;"30015"
"4.15-19";"Concordia";8804,46135890139;2017;"Varones";1;15;"30015"
"5.20-24";"Concordia";8465,44503221845;2017;"Varones";1;15;"30015"
"6.25-29";"Concordia";7123,90484505109;2017;"Varones";1;15;"30015"
"7.30-34";"Concordia";6576,68160399964;2017;"Varones";1;15;"30015"
"8.35-39";"Concordia";6295,10327522323;2017;"Varones";1;15;"30015"
"9.40-44";"Concordia";5669,80539614583;2017;"Varones";1;15;"30015"
"10.45-49";"Concordia";4650,21809487288;2017;"Varones";1;15;"30015"
"11.50-54";"Concordia";4311,36655138001;2017;"Varones";1;15;"30015"
"12.55-59";"Concordia";3948,60513196825;2017;"Varones";1;15;"30015"
"13.60-64";"Concordia";3316,02630952339;2017;"Varones";1;15;"30015"
"14.65-69";"Concordia";2566,50610268121;2017;"Varones";1;15;"30015"
"15.70-74";"Concordia";1813,94190169292;2017;"Varones";1;15;"30015"
"16.75-79";"Concordia";1165,50839009685;2017;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1131,73096710354;2017;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";93052,999995284;2018;"Varones";1;15;"30015"
"1.0-4";"Concordia";9077,7426595331;2018;"Varones";1;15;"30015"
"2.5-9";"Concordia";8650,40559486292;2018;"Varones";1;15;"30015"
"3.10-14";"Concordia";8580,66919550459;2018;"Varones";1;15;"30015"
"4.15-19";"Concordia";8738,17113733996;2018;"Varones";1;15;"30015"
"5.20-24";"Concordia";8528,06835533835;2018;"Varones";1;15;"30015"
"6.25-29";"Concordia";7314,00753780189;2018;"Varones";1;15;"30015"
"7.30-34";"Concordia";6641,53433939579;2018;"Varones";1;15;"30015"
"8.35-39";"Concordia";6314,96746494486;2018;"Varones";1;15;"30015"
"9.40-44";"Concordia";5833,78458490036;2018;"Varones";1;15;"30015"
"10.45-49";"Concordia";4786,16508308635;2018;"Varones";1;15;"30015"
"11.50-54";"Concordia";4348,26832933446;2018;"Varones";1;15;"30015"
"12.55-59";"Concordia";4014,21398037527;2018;"Varones";1;15;"30015"
"13.60-64";"Concordia";3350,07664236139;2018;"Varones";1;15;"30015"
"14.65-69";"Concordia";2623,80432382718;2018;"Varones";1;15;"30015"
"15.70-74";"Concordia";1868,96171621631;2018;"Varones";1;15;"30015"
"16.75-79";"Concordia";1209,22646274206;2018;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1172,93258771918;2018;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";94054,9999949321;2019;"Varones";1;15;"30015"
"1.0-4";"Concordia";9093,41045761983;2019;"Varones";1;15;"30015"
"2.5-9";"Concordia";8744,24814110058;2019;"Varones";1;15;"30015"
"3.10-14";"Concordia";8584,50349935348;2019;"Varones";1;15;"30015"
"4.15-19";"Concordia";8669,1035161625;2019;"Varones";1;15;"30015"
"5.20-24";"Concordia";8557,42606701858;2019;"Varones";1;15;"30015"
"6.25-29";"Concordia";7498,85491865633;2019;"Varones";1;15;"30015"
"7.30-34";"Concordia";6730,8195270873;2019;"Varones";1;15;"30015"
"8.35-39";"Concordia";6327,98558107338;2019;"Varones";1;15;"30015"
"9.40-44";"Concordia";5975,39876532916;2019;"Varones";1;15;"30015"
"10.45-49";"Concordia";4939,50720939147;2019;"Varones";1;15;"30015"
"11.50-54";"Concordia";4396,31530352449;2019;"Varones";1;15;"30015"
"12.55-59";"Concordia";4077,33115379142;2019;"Varones";1;15;"30015"
"13.60-64";"Concordia";3386,46524954666;2019;"Varones";1;15;"30015"
"14.65-69";"Concordia";2676,86755487688;2019;"Varones";1;15;"30015"
"15.70-74";"Concordia";1924,27756825145;2019;"Varones";1;15;"30015"
"16.75-79";"Concordia";1254,37956875068;2019;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1218,1059133979;2019;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";95050,9999945451;2020;"Varones";1;15;"30015"
"1.0-4";"Concordia";9105,31776851956;2020;"Varones";1;15;"30015"
"2.5-9";"Concordia";8832,95642362673;2020;"Varones";1;15;"30015"
"3.10-14";"Concordia";8604,28767666354;2020;"Varones";1;15;"30015"
"4.15-19";"Concordia";8606,15122389666;2020;"Varones";1;15;"30015"
"5.20-24";"Concordia";8556,66582942247;2020;"Varones";1;15;"30015"
"6.25-29";"Concordia";7663,9870534005;2020;"Varones";1;15;"30015"
"7.30-34";"Concordia";6847,73428891002;2020;"Varones";1;15;"30015"
"8.35-39";"Concordia";6345,3927242263;2020;"Varones";1;15;"30015"
"9.40-44";"Concordia";6085,13197760911;2020;"Varones";1;15;"30015"
"10.45-49";"Concordia";5105,95954522437;2020;"Varones";1;15;"30015"
"11.50-54";"Concordia";4463,71368866361;2020;"Varones";1;15;"30015"
"12.55-59";"Concordia";4131,76561868753;2020;"Varones";1;15;"30015"
"13.60-64";"Concordia";3431,49549302107;2020;"Varones";1;15;"30015"
"14.65-69";"Concordia";2722,79221229567;2020;"Varones";1;15;"30015"
"15.70-74";"Concordia";1979,23877141455;2020;"Varones";1;15;"30015"
"16.75-79";"Concordia";1300,96613253644;2020;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1267,44356642696;2020;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";96038,9999941035;2021;"Varones";1;15;"30015"
"1.0-4";"Concordia";9111,00531624944;2021;"Varones";1;15;"30015"
"2.5-9";"Concordia";8861,60745293638;2021;"Varones";1;15;"30015"
"3.10-14";"Concordia";8692,46938380073;2021;"Varones";1;15;"30015"
"4.15-19";"Concordia";8556,48586866774;2021;"Varones";1;15;"30015"
"5.20-24";"Concordia";8529,72128147293;2021;"Varones";1;15;"30015"
"6.25-29";"Concordia";7795,82810932704;2021;"Varones";1;15;"30015"
"7.30-34";"Concordia";6997,37610206498;2021;"Varones";1;15;"30015"
"8.35-39";"Concordia";6374,17184482455;2021;"Varones";1;15;"30015"
"9.40-44";"Concordia";6158,90856591605;2021;"Varones";1;15;"30015"
"10.45-49";"Concordia";5278,17430768519;2021;"Varones";1;15;"30015"
"11.50-54";"Concordia";4556,85001686549;2021;"Varones";1;15;"30015"
"12.55-59";"Concordia";4175,40666758804;2021;"Varones";1;15;"30015"
"13.60-64";"Concordia";3485,39132865188;2021;"Varones";1;15;"30015"
"14.65-69";"Concordia";2762,38003743362;2021;"Varones";1;15;"30015"
"15.70-74";"Concordia";2034,00966637651;2021;"Varones";1;15;"30015"
"16.75-79";"Concordia";1348,15650942295;2021;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1321,05753482003;2021;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";97018,9999936208;2022;"Varones";1;15;"30015"
"1.0-4";"Concordia";9112,20883963679;2022;"Varones";1;15;"30015"
"2.5-9";"Concordia";8886,35031759225;2022;"Varones";1;15;"30015"
"3.10-14";"Concordia";8787,36586367736;2022;"Varones";1;15;"30015"
"4.15-19";"Concordia";8525,25033720697;2022;"Varones";1;15;"30015"
"5.20-24";"Concordia";8478,70718705883;2022;"Varones";1;15;"30015"
"6.25-29";"Concordia";7891,51785117833;2022;"Varones";1;15;"30015"
"7.30-34";"Concordia";7176,126236388;2022;"Varones";1;15;"30015"
"8.35-39";"Concordia";6418,52306768769;2022;"Varones";1;15;"30015"
"9.40-44";"Concordia";6200,94743560509;2022;"Varones";1;15;"30015"
"10.45-49";"Concordia";5448,74361980398;2022;"Varones";1;15;"30015"
"11.50-54";"Concordia";4674,06358575454;2022;"Varones";1;15;"30015"
"12.55-59";"Concordia";4213,69670528724;2022;"Varones";1;15;"30015"
"13.60-64";"Concordia";3546,71999787175;2022;"Varones";1;15;"30015"
"14.65-69";"Concordia";2798,11311088081;2022;"Varones";1;15;"30015"
"15.70-74";"Concordia";2086,67734722924;2022;"Varones";1;15;"30015"
"16.75-79";"Concordia";1395,65131775554;2022;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1378,33717300641;2022;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";97989,9999930865;2023;"Varones";1;15;"30015"
"1.0-4";"Concordia";9108,60851750587;2023;"Varones";1;15;"30015"
"2.5-9";"Concordia";8907,1771614927;2023;"Varones";1;15;"30015"
"3.10-14";"Concordia";8884,98700387575;2023;"Varones";1;15;"30015"
"4.15-19";"Concordia";8512,27390601117;2023;"Varones";1;15;"30015"
"5.20-24";"Concordia";8414,59372802851;2023;"Varones";1;15;"30015"
"6.25-29";"Concordia";7951,86225646798;2023;"Varones";1;15;"30015"
"7.30-34";"Concordia";7368,95097987397;2023;"Varones";1;15;"30015"
"8.35-39";"Concordia";6482,68204015927;2023;"Varones";1;15;"30015"
"9.40-44";"Concordia";6221,81252803348;2023;"Varones";1;15;"30015"
"10.45-49";"Concordia";5607,37830247827;2023;"Varones";1;15;"30015"
"11.50-54";"Concordia";4813,17034236213;2023;"Varones";1;15;"30015"
"12.55-59";"Concordia";4253,3215398478;2023;"Varones";1;15;"30015"
"13.60-64";"Concordia";3610,92913949409;2023;"Varones";1;15;"30015"
"14.65-69";"Concordia";2832,04570940174;2023;"Varones";1;15;"30015"
"15.70-74";"Concordia";2138,08856754653;2023;"Varones";1;15;"30015"
"16.75-79";"Concordia";1442,14055715923;2023;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1439,97771334798;2023;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";98949,999992515;2024;"Varones";1;15;"30015"
"1.0-4";"Concordia";9101,21477281007;2024;"Varones";1;15;"30015"
"2.5-9";"Concordia";8923,67500002322;2024;"Varones";1;15;"30015"
"3.10-14";"Concordia";8980,90388811957;2024;"Varones";1;15;"30015"
"4.15-19";"Concordia";8517,1333608197;2024;"Varones";1;15;"30015"
"5.20-24";"Concordia";8346,68420843491;2024;"Varones";1;15;"30015"
"6.25-29";"Concordia";7980,40668078362;2024;"Varones";1;15;"30015"
"7.30-34";"Concordia";7556,17450728039;2024;"Varones";1;15;"30015"
"8.35-39";"Concordia";6570,27938316262;2024;"Varones";1;15;"30015"
"9.40-44";"Concordia";6235,83424949106;2024;"Varones";1;15;"30015"
"10.45-49";"Concordia";5744,27238745643;2024;"Varones";1;15;"30015"
"11.50-54";"Concordia";4969,27813815241;2024;"Varones";1;15;"30015"
"12.55-59";"Concordia";4304,25026360869;2024;"Varones";1;15;"30015"
"13.60-64";"Concordia";3672,24485780605;2024;"Varones";1;15;"30015"
"14.65-69";"Concordia";2867,81459662688;2024;"Varones";1;15;"30015"
"15.70-74";"Concordia";2185,9680463737;2024;"Varones";1;15;"30015"
"16.75-79";"Concordia";1489,12330776233;2024;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1504,74234380332;2024;"Varones";1;15;"30015"
"18.TOTAL";"Concordia";99897,0000271613;2025;"Varones";1;15;"30015"
"1.0-4";"Concordia";9089,89633098351;2025;"Varones";1;15;"30015"
"2.5-9";"Concordia";8936,48958878698;2025;"Varones";1;15;"30015"
"3.10-14";"Concordia";9071,87655354336;2025;"Varones";1;15;"30015"
"4.15-19";"Concordia";8537,22261359733;2025;"Varones";1;15;"30015"
"5.20-24";"Concordia";8284,32044848517;2025;"Varones";1;15;"30015"
"6.25-29";"Concordia";7979,70526940121;2025;"Varones";1;15;"30015"
"7.30-34";"Concordia";7723,65140182682;2025;"Varones";1;15;"30015"
"8.35-39";"Concordia";6683,70573727576;2025;"Varones";1;15;"30015"
"9.40-44";"Concordia";6254,07341919894;2025;"Varones";1;15;"30015"
"10.45-49";"Concordia";5850,81830286797;2025;"Varones";1;15;"30015"
"11.50-54";"Concordia";5137,83258877146;2025;"Varones";1;15;"30015"
"12.55-59";"Concordia";4374,14846497528;2025;"Varones";1;15;"30015"
"13.60-64";"Concordia";3725,46501936089;2025;"Varones";1;15;"30015"
"14.65-69";"Concordia";2911,28003745192;2025;"Varones";1;15;"30015"
"15.70-74";"Concordia";2227,48828476566;2025;"Varones";1;15;"30015"
"16.75-79";"Concordia";1535,97291920741;2025;"Varones";1;15;"30015"
"17.80 y más";"Concordia";1573,05304666161;2025;"Varones";1;15;"30015"
"18.TOTAL";"Diamante";22880,0000008483;2010;"Varones";1;21;"30021"
"1.0-4";"Diamante";1799,44879006114;2010;"Varones";1;21;"30021"
"2.5-9";"Diamante";1766,59850878686;2010;"Varones";1;21;"30021"
"3.10-14";"Diamante";1920,75122877009;2010;"Varones";1;21;"30021"
"4.15-19";"Diamante";1950,989941399;2010;"Varones";1;21;"30021"
"5.20-24";"Diamante";2025,8922184757;2010;"Varones";1;21;"30021"
"6.25-29";"Diamante";1907,83544249852;2010;"Varones";1;21;"30021"
"7.30-34";"Diamante";1687,84773581037;2010;"Varones";1;21;"30021"
"8.35-39";"Diamante";1400,7979743117;2010;"Varones";1;21;"30021"
"9.40-44";"Diamante";1327,40151502241;2010;"Varones";1;21;"30021"
"10.45-49";"Diamante";1294,25287461198;2010;"Varones";1;21;"30021"
"11.50-54";"Diamante";1265,17967562382;2010;"Varones";1;21;"30021"
"12.55-59";"Diamante";1126,18452459151;2010;"Varones";1;21;"30021"
"13.60-64";"Diamante";977,548282436059;2010;"Varones";1;21;"30021"
"14.65-69";"Diamante";856,51366416042;2010;"Varones";1;21;"30021"
"15.70-74";"Diamante";642,929129767103;2010;"Varones";1;21;"30021"
"16.75-79";"Diamante";473,48091450439;2010;"Varones";1;21;"30021"
"17.80 y más";"Diamante";456,347580017234;2010;"Varones";1;21;"30021"
"18.TOTAL";"Diamante";23062,0000008882;2011;"Varones";1;21;"30021"
"1.0-4";"Diamante";1807,85340218031;2011;"Varones";1;21;"30021"
"2.5-9";"Diamante";1746,52629356378;2011;"Varones";1;21;"30021"
"3.10-14";"Diamante";1904,08947968692;2011;"Varones";1;21;"30021"
"4.15-19";"Diamante";1972,31288070381;2011;"Varones";1;21;"30021"
"5.20-24";"Diamante";2057,26398097413;2011;"Varones";1;21;"30021"
"6.25-29";"Diamante";1905,28795939252;2011;"Varones";1;21;"30021"
"7.30-34";"Diamante";1698,45490598124;2011;"Varones";1;21;"30021"
"8.35-39";"Diamante";1440,15188394948;2011;"Varones";1;21;"30021"
"9.40-44";"Diamante";1346,3715758436;2011;"Varones";1;21;"30021"
"10.45-49";"Diamante";1298,84501094178;2011;"Varones";1;21;"30021"
"11.50-54";"Diamante";1274,57509809721;2011;"Varones";1;21;"30021"
"12.55-59";"Diamante";1132,24814795767;2011;"Varones";1;21;"30021"
"13.60-64";"Diamante";994,482698806138;2011;"Varones";1;21;"30021"
"14.65-69";"Diamante";877,661381192821;2011;"Varones";1;21;"30021"
"15.70-74";"Diamante";659,078627871637;2011;"Varones";1;21;"30021"
"16.75-79";"Diamante";481,790663143921;2011;"Varones";1;21;"30021"
"17.80 y más";"Diamante";465,006010601182;2011;"Varones";1;21;"30021"
"18.TOTAL";"Diamante";23244,0000009226;2012;"Varones";1;21;"30021"
"1.0-4";"Diamante";1817,54110967047;2012;"Varones";1;21;"30021"
"2.5-9";"Diamante";1729,99110062269;2012;"Varones";1;21;"30021"
"3.10-14";"Diamante";1882,40014223415;2012;"Varones";1;21;"30021"
"4.15-19";"Diamante";1984,01828253303;2012;"Varones";1;21;"30021"
"5.20-24";"Diamante";2096,68262390956;2012;"Varones";1;21;"30021"
"6.25-29";"Diamante";1907,53864740265;2012;"Varones";1;21;"30021"
"7.30-34";"Diamante";1700,16824682274;2012;"Varones";1;21;"30021"
"8.35-39";"Diamante";1478,22540116898;2012;"Varones";1;21;"30021"
"9.40-44";"Diamante";1372,60250381744;2012;"Varones";1;21;"30021"
"10.45-49";"Diamante";1301,15623506384;2012;"Varones";1;21;"30021"
"11.50-54";"Diamante";1286,51214375297;2012;"Varones";1;21;"30021"
"12.55-59";"Diamante";1136,18241017736;2012;"Varones";1;21;"30021"
"13.60-64";"Diamante";1010,42702825619;2012;"Varones";1;21;"30021"
"14.65-69";"Diamante";898,231484530425;2012;"Varones";1;21;"30021"
"15.70-74";"Diamante";676,715026525147;2012;"Varones";1;21;"30021"
"16.75-79";"Diamante";490,636221211446;2012;"Varones";1;21;"30021"
"17.80 y más";"Diamante";474,971393223491;2012;"Varones";1;21;"30021"
"18.TOTAL";"Diamante";23425,0000009653;2013;"Varones";1;21;"30021"
"1.0-4";"Diamante";1827,14735642473;2013;"Varones";1;21;"30021"
"2.5-9";"Diamante";1717,4892119017;2013;"Varones";1;21;"30021"
"3.10-14";"Diamante";1857,67353934478;2013;"Varones";1;21;"30021"
"4.15-19";"Diamante";1987,10726216122;2013;"Varones";1;21;"30021"
"5.20-24";"Diamante";2139,16917230523;2013;"Varones";1;21;"30021"
"6.25-29";"Diamante";1915,17158882746;2013;"Varones";1;21;"30021"
"7.30-34";"Diamante";1695,83100765757;2013;"Varones";1;21;"30021"
"8.35-39";"Diamante";1512,4109462483;2013;"Varones";1;21;"30021"
"9.40-44";"Diamante";1404,61138723905;2013;"Varones";1;21;"30021"
"10.45-49";"Diamante";1304,01886203195;2013;"Varones";1;21;"30021"
"11.50-54";"Diamante";1299,25398940833;2013;"Varones";1;21;"30021"
"12.55-59";"Diamante";1139,31973276441;2013;"Varones";1;21;"30021"
"13.60-64";"Diamante";1025,12144590693;2013;"Varones";1;21;"30021"
"14.65-69";"Diamante";918,125865506429;2013;"Varones";1;21;"30021"
"15.70-74";"Diamante";695,613735717565;2013;"Varones";1;21;"30021"
"16.75-79";"Diamante";500,799823640381;2013;"Varones";1;21;"30021"
"17.80 y más";"Diamante";486,135073879271;2013;"Varones";1;21;"30021"
"18.TOTAL";"Diamante";23604,000001013;2014;"Varones";1;21;"30021"
"1.0-4";"Diamante";1836,36366240097;2014;"Varones";1;21;"30021"
"2.5-9";"Diamante";1708,24734342427;2014;"Varones";1;21;"30021"
"3.10-14";"Diamante";1832,20024658827;2014;"Varones";1;21;"30021"
"4.15-19";"Diamante";1982,41508495984;2014;"Varones";1;21;"30021"
"5.20-24";"Diamante";2179,49208750105;2014;"Varones";1;21;"30021"
"6.25-29";"Diamante";1929,42522346874;2014;"Varones";1;21;"30021"
"7.30-34";"Diamante";1689,38789156083;2014;"Varones";1;21;"30021"
"8.35-39";"Diamante";1540,15708986855;2014;"Varones";1;21;"30021"
"9.40-44";"Diamante";1441,11630441995;2014;"Varones";1;21;"30021"
"10.45-49";"Diamante";1310,05794518175;2014;"Varones";1;21;"30021"
"11.50-54";"Diamante";1310,64821858664;2014;"Varones";1;21;"30021"
"12.55-59";"Diamante";1143,41126045953;2014;"Varones";1;21;"30021"
"13.60-64";"Diamante";1037,62261857272;2014;"Varones";1;21;"30021"
"14.65-69";"Diamante";937,570499292148;2014;"Varones";1;21;"30021"
"15.70-74";"Diamante";715,176243648149;2014;"Varones";1;21;"30021"
"16.75-79";"Diamante";512,297950204604;2014;"Varones";1;21;"30021"
"17.80 y más";"Diamante";498,410330874957;2014;"Varones";1;21;"30021"
"18.TOTAL";"Diamante";23780,0000010689;2015;"Varones";1;21;"30021"
"1.0-4";"Diamante";1844,18219025973;2015;"Varones";1;21;"30021"
"2.5-9";"Diamante";1702,03855879947;2015;"Varones";1;21;"30021"
"3.10-14";"Diamante";1808,15722369091;2015;"Varones";1;21;"30021"
"4.15-19";"Diamante";1970,75684708867;2015;"Varones";1;21;"30021"
"5.20-24";"Diamante";2213,25129726629;2015;"Varones";1;21;"30021"
"6.25-29";"Diamante";1951,13067962056;2015;"Varones";1;21;"30021"
"7.30-34";"Diamante";1683,83150273836;2015;"Varones";1;21;"30021"
"8.35-39";"Diamante";1559,19984748811;2015;"Varones";1;21;"30021"
"9.40-44";"Diamante";1480,75955291546;2015;"Varones";1;21;"30021"
"10.45-49";"Diamante";1321,71501720669;2015;"Varones";1;21;"30021"
"11.50-54";"Diamante";1319,13831980378;2015;"Varones";1;21;"30021"
"12.55-59";"Diamante";1149,95203683196;2015;"Varones";1;21;"30021"
"13.60-64";"Diamante";1047,27088385901;2015;"Varones";1;21;"30021"
"14.65-69";"Diamante";956,426246708773;2015;"Varones";1;21;"30021"
"15.70-74";"Diamante";734,979560173385;2015;"Varones";1;21;"30021"
"16.75-79";"Diamante";525,591857474962;2015;"Varones";1;21;"30021"
"17.80 y más";"Diamante";511,618379142777;2015;"Varones";1;21;"30021"
"18.TOTAL";"Diamante";23954,0000011325;2016;"Varones";1;21;"30021"
"1.0-4";"Diamante";1839,03572008574;2016;"Varones";1;21;"30021"
