"ano" "sexo" "gredad" "codigo" "localidad" "poblacion" "region"
"32096" 2015 "Varones" "17.80 y +" 14 "14-CÓRDOBA" 32513 "01_CENTRO"
"32097" 2015 "Mujeres" "01.0-4" 14 "14-CÓRDOBA" 142959 "01_CENTRO"
"32098" 2015 "Mujeres" "02.5-9" 14 "14-CÓRDOBA" 131852 "01_CENTRO"
"32099" 2015 "Mujeres" "03.10-14" 14 "14-CÓRDOBA" 134524 "01_CENTRO"
"32100" 2015 "Mujeres" "04.15-19" 14 "14-CÓRDOBA" 141477 "01_CENTRO"
"32101" 2015 "Mujeres" "05.20-24" 14 "14-CÓRDOBA" 147314 "01_CENTRO"
"32102" 2015 "Mujeres" "06.25-29" 14 "14-CÓRDOBA" 141713 "01_CENTRO"
"32103" 2015 "Mujeres" "07.30-34" 14 "14-CÓRDOBA" 132703 "01_CENTRO"
"32104" 2015 "Mujeres" "08.35-39" 14 "14-CÓRDOBA" 129463 "01_CENTRO"
"32105" 2015 "Mujeres" "09.40-44" 14 "14-CÓRDOBA" 112060 "01_CENTRO"
"32106" 2015 "Mujeres" "10.45-49" 14 "14-CÓRDOBA" 98679 "01_CENTRO"
"32107" 2015 "Mujeres" "11.50-54" 14 "14-CÓRDOBA" 94859 "01_CENTRO"
"32108" 2015 "Mujeres" "12.55-59" 14 "14-CÓRDOBA" 87806 "01_CENTRO"
"32109" 2015 "Mujeres" "13.60-64" 14 "14-CÓRDOBA" 82193 "01_CENTRO"
"32110" 2015 "Mujeres" "14.65-69" 14 "14-CÓRDOBA" 74392 "01_CENTRO"
"32111" 2015 "Mujeres" "15.70-74" 14 "14-CÓRDOBA" 60224 "01_CENTRO"
"32112" 2015 "Mujeres" "16.75-79" 14 "14-CÓRDOBA" 46976 "01_CENTRO"
"32113" 2015 "Mujeres" "17.80 y +" 14 "14-CÓRDOBA" 67135 "01_CENTRO"
"32114" 2015 "Ambos sexos" "01.0-4" 14 "14-CÓRDOBA" 294534 "01_CENTRO"
"32115" 2015 "Ambos sexos" "02.5-9" 14 "14-CÓRDOBA" 271376 "01_CENTRO"
"32116" 2015 "Ambos sexos" "03.10-14" 14 "14-CÓRDOBA" 273869 "01_CENTRO"
"32117" 2015 "Ambos sexos" "04.15-19" 14 "14-CÓRDOBA" 286004 "01_CENTRO"
"32118" 2015 "Ambos sexos" "05.20-24" 14 "14-CÓRDOBA" 296732 "01_CENTRO"
"32119" 2015 "Ambos sexos" "06.25-29" 14 "14-CÓRDOBA" 283622 "01_CENTRO"
"32120" 2015 "Ambos sexos" "07.30-34" 14 "14-CÓRDOBA" 265009 "01_CENTRO"
"32121" 2015 "Ambos sexos" "08.35-39" 14 "14-CÓRDOBA" 257409 "01_CENTRO"
"32122" 2015 "Ambos sexos" "09.40-44" 14 "14-CÓRDOBA" 220850 "01_CENTRO"
"32123" 2015 "Ambos sexos" "10.45-49" 14 "14-CÓRDOBA" 192185 "01_CENTRO"
"32124" 2015 "Ambos sexos" "11.50-54" 14 "14-CÓRDOBA" 183976 "01_CENTRO"
"32125" 2015 "Ambos sexos" "12.55-59" 14 "14-CÓRDOBA" 168161 "01_CENTRO"
"32126" 2015 "Ambos sexos" "13.60-64" 14 "14-CÓRDOBA" 153913 "01_CENTRO"
"32127" 2015 "Ambos sexos" "14.65-69" 14 "14-CÓRDOBA" 135621 "01_CENTRO"
"32128" 2015 "Ambos sexos" "15.70-74" 14 "14-CÓRDOBA" 106135 "01_CENTRO"
"32129" 2015 "Ambos sexos" "16.75-79" 14 "14-CÓRDOBA" 78610 "01_CENTRO"
"32130" 2015 "Ambos sexos" "17.80 y +" 14 "14-CÓRDOBA" 99648 "01_CENTRO"
"32131" 2015 "Varones" "01.0-4" 18 "18-CORRIENTES" 52347 "04_NEA"
"32132" 2015 "Varones" "02.5-9" 18 "18-CORRIENTES" 48683 "04_NEA"
"32133" 2015 "Varones" "03.10-14" 18 "18-CORRIENTES" 48052 "04_NEA"
"32134" 2015 "Varones" "04.15-19" 18 "18-CORRIENTES" 53726 "04_NEA"
"32135" 2015 "Varones" "05.20-24" 18 "18-CORRIENTES" 51373 "04_NEA"
"32136" 2015 "Varones" "06.25-29" 18 "18-CORRIENTES" 40829 "04_NEA"
"32137" 2015 "Varones" "07.30-34" 18 "18-CORRIENTES" 35284 "04_NEA"
"32138" 2015 "Varones" "08.35-39" 18 "18-CORRIENTES" 33334 "04_NEA"
"32139" 2015 "Varones" "09.40-44" 18 "18-CORRIENTES" 28850 "04_NEA"
"32140" 2015 "Varones" "10.45-49" 18 "18-CORRIENTES" 26217 "04_NEA"
"32141" 2015 "Varones" "11.50-54" 18 "18-CORRIENTES" 25366 "04_NEA"
"32142" 2015 "Varones" "12.55-59" 18 "18-CORRIENTES" 22961 "04_NEA"
"32143" 2015 "Varones" "13.60-64" 18 "18-CORRIENTES" 20064 "04_NEA"
"32144" 2015 "Varones" "14.65-69" 18 "18-CORRIENTES" 15486 "04_NEA"
"32145" 2015 "Varones" "15.70-74" 18 "18-CORRIENTES" 10925 "04_NEA"
"32146" 2015 "Varones" "16.75-79" 18 "18-CORRIENTES" 7077 "04_NEA"
"32147" 2015 "Varones" "17.80 y +" 18 "18-CORRIENTES" 7157 "04_NEA"
"32148" 2015 "Mujeres" "01.0-4" 18 "18-CORRIENTES" 49327 "04_NEA"
"32149" 2015 "Mujeres" "02.5-9" 18 "18-CORRIENTES" 45590 "04_NEA"
"32150" 2015 "Mujeres" "03.10-14" 18 "18-CORRIENTES" 45717 "04_NEA"
"32151" 2015 "Mujeres" "04.15-19" 18 "18-CORRIENTES" 51904 "04_NEA"
"32152" 2015 "Mujeres" "05.20-24" 18 "18-CORRIENTES" 51058 "04_NEA"
"32153" 2015 "Mujeres" "06.25-29" 18 "18-CORRIENTES" 42539 "04_NEA"
"32154" 2015 "Mujeres" "07.30-34" 18 "18-CORRIENTES" 37000 "04_NEA"
"32155" 2015 "Mujeres" "08.35-39" 18 "18-CORRIENTES" 35669 "04_NEA"
"32156" 2015 "Mujeres" "09.40-44" 18 "18-CORRIENTES" 31211 "04_NEA"
"32157" 2015 "Mujeres" "10.45-49" 18 "18-CORRIENTES" 27935 "04_NEA"
"32158" 2015 "Mujeres" "11.50-54" 18 "18-CORRIENTES" 26776 "04_NEA"
"32159" 2015 "Mujeres" "12.55-59" 18 "18-CORRIENTES" 24203 "04_NEA"
"32160" 2015 "Mujeres" "13.60-64" 18 "18-CORRIENTES" 20913 "04_NEA"
"32161" 2015 "Mujeres" "14.65-69" 18 "18-CORRIENTES" 16718 "04_NEA"
"32162" 2015 "Mujeres" "15.70-74" 18 "18-CORRIENTES" 12934 "04_NEA"
"32163" 2015 "Mujeres" "16.75-79" 18 "18-CORRIENTES" 9922 "04_NEA"
"32164" 2015 "Mujeres" "17.80 y +" 18 "18-CORRIENTES" 13136 "04_NEA"
"32165" 2015 "Ambos sexos" "01.0-4" 18 "18-CORRIENTES" 101674 "04_NEA"
"32166" 2015 "Ambos sexos" "02.5-9" 18 "18-CORRIENTES" 94273 "04_NEA"
"32167" 2015 "Ambos sexos" "03.10-14" 18 "18-CORRIENTES" 93769 "04_NEA"
"32168" 2015 "Ambos sexos" "04.15-19" 18 "18-CORRIENTES" 105630 "04_NEA"
"32169" 2015 "Ambos sexos" "05.20-24" 18 "18-CORRIENTES" 102431 "04_NEA"
"32170" 2015 "Ambos sexos" "06.25-29" 18 "18-CORRIENTES" 83368 "04_NEA"
"32171" 2015 "Ambos sexos" "07.30-34" 18 "18-CORRIENTES" 72284 "04_NEA"
"32172" 2015 "Ambos sexos" "08.35-39" 18 "18-CORRIENTES" 69003 "04_NEA"
"32173" 2015 "Ambos sexos" "09.40-44" 18 "18-CORRIENTES" 60061 "04_NEA"
"32174" 2015 "Ambos sexos" "10.45-49" 18 "18-CORRIENTES" 54152 "04_NEA"
"32175" 2015 "Ambos sexos" "11.50-54" 18 "18-CORRIENTES" 52142 "04_NEA"
"32176" 2015 "Ambos sexos" "12.55-59" 18 "18-CORRIENTES" 47164 "04_NEA"
"32177" 2015 "Ambos sexos" "13.60-64" 18 "18-CORRIENTES" 40977 "04_NEA"
"32178" 2015 "Ambos sexos" "14.65-69" 18 "18-CORRIENTES" 32204 "04_NEA"
"32179" 2015 "Ambos sexos" "15.70-74" 18 "18-CORRIENTES" 23859 "04_NEA"
"32180" 2015 "Ambos sexos" "16.75-79" 18 "18-CORRIENTES" 16999 "04_NEA"
"32181" 2015 "Ambos sexos" "17.80 y +" 18 "18-CORRIENTES" 20293 "04_NEA"
"32182" 2015 "Varones" "01.0-4" 22 "22-CHACO" 57700 "04_NEA"
"32183" 2015 "Varones" "02.5-9" 22 "22-CHACO" 54720 "04_NEA"
"32184" 2015 "Varones" "03.10-14" 22 "22-CHACO" 54667 "04_NEA"
"32185" 2015 "Varones" "04.15-19" 22 "22-CHACO" 59189 "04_NEA"
"32186" 2015 "Varones" "05.20-24" 22 "22-CHACO" 55375 "04_NEA"
"32187" 2015 "Varones" "06.25-29" 22 "22-CHACO" 43551 "04_NEA"
"32188" 2015 "Varones" "07.30-34" 22 "22-CHACO" 38957 "04_NEA"
"32189" 2015 "Varones" "08.35-39" 22 "22-CHACO" 36787 "04_NEA"
"32190" 2015 "Varones" "09.40-44" 22 "22-CHACO" 30748 "04_NEA"
"32191" 2015 "Varones" "10.45-49" 22 "22-CHACO" 27092 "04_NEA"
"32192" 2015 "Varones" "11.50-54" 22 "22-CHACO" 25766 "04_NEA"
"32193" 2015 "Varones" "12.55-59" 22 "22-CHACO" 23573 "04_NEA"
"32194" 2015 "Varones" "13.60-64" 22 "22-CHACO" 19590 "04_NEA"
"32195" 2015 "Varones" "14.65-69" 22 "22-CHACO" 14318 "04_NEA"
"32196" 2015 "Varones" "15.70-74" 22 "22-CHACO" 9887 "04_NEA"
"32197" 2015 "Varones" "16.75-79" 22 "22-CHACO" 6523 "04_NEA"
"32198" 2015 "Varones" "17.80 y +" 22 "22-CHACO" 6303 "04_NEA"
"32199" 2015 "Mujeres" "01.0-4" 22 "22-CHACO" 55527 "04_NEA"
"32200" 2015 "Mujeres" "02.5-9" 22 "22-CHACO" 51484 "04_NEA"
"32201" 2015 "Mujeres" "03.10-14" 22 "22-CHACO" 52331 "04_NEA"
"32202" 2015 "Mujeres" "04.15-19" 22 "22-CHACO" 57243 "04_NEA"
"32203" 2015 "Mujeres" "05.20-24" 22 "22-CHACO" 54800 "04_NEA"
"32204" 2015 "Mujeres" "06.25-29" 22 "22-CHACO" 45109 "04_NEA"
"32205" 2015 "Mujeres" "07.30-34" 22 "22-CHACO" 41241 "04_NEA"
"32206" 2015 "Mujeres" "08.35-39" 22 "22-CHACO" 38901 "04_NEA"
"32207" 2015 "Mujeres" "09.40-44" 22 "22-CHACO" 32734 "04_NEA"
"32208" 2015 "Mujeres" "10.45-49" 22 "22-CHACO" 28656 "04_NEA"
"32209" 2015 "Mujeres" "11.50-54" 22 "22-CHACO" 27000 "04_NEA"
"32210" 2015 "Mujeres" "12.55-59" 22 "22-CHACO" 24510 "04_NEA"
"32211" 2015 "Mujeres" "13.60-64" 22 "22-CHACO" 20439 "04_NEA"
"32212" 2015 "Mujeres" "14.65-69" 22 "22-CHACO" 15585 "04_NEA"
"32213" 2015 "Mujeres" "15.70-74" 22 "22-CHACO" 12014 "04_NEA"
"32214" 2015 "Mujeres" "16.75-79" 22 "22-CHACO" 9309 "04_NEA"
"32215" 2015 "Mujeres" "17.80 y +" 22 "22-CHACO" 11572 "04_NEA"
"32216" 2015 "Ambos sexos" "01.0-4" 22 "22-CHACO" 113227 "04_NEA"
"32217" 2015 "Ambos sexos" "02.5-9" 22 "22-CHACO" 106204 "04_NEA"
"32218" 2015 "Ambos sexos" "03.10-14" 22 "22-CHACO" 106998 "04_NEA"
"32219" 2015 "Ambos sexos" "04.15-19" 22 "22-CHACO" 116432 "04_NEA"
"32220" 2015 "Ambos sexos" "05.20-24" 22 "22-CHACO" 110175 "04_NEA"
"32221" 2015 "Ambos sexos" "06.25-29" 22 "22-CHACO" 88660 "04_NEA"
"32222" 2015 "Ambos sexos" "07.30-34" 22 "22-CHACO" 80198 "04_NEA"
"32223" 2015 "Ambos sexos" "08.35-39" 22 "22-CHACO" 75688 "04_NEA"
"32224" 2015 "Ambos sexos" "09.40-44" 22 "22-CHACO" 63482 "04_NEA"
"32225" 2015 "Ambos sexos" "10.45-49" 22 "22-CHACO" 55748 "04_NEA"
"32226" 2015 "Ambos sexos" "11.50-54" 22 "22-CHACO" 52766 "04_NEA"
"32227" 2015 "Ambos sexos" "12.55-59" 22 "22-CHACO" 48083 "04_NEA"
"32228" 2015 "Ambos sexos" "13.60-64" 22 "22-CHACO" 40029 "04_NEA"
"32229" 2015 "Ambos sexos" "14.65-69" 22 "22-CHACO" 29903 "04_NEA"
"32230" 2015 "Ambos sexos" "15.70-74" 22 "22-CHACO" 21901 "04_NEA"
"32231" 2015 "Ambos sexos" "16.75-79" 22 "22-CHACO" 15832 "04_NEA"
"32232" 2015 "Ambos sexos" "17.80 y +" 22 "22-CHACO" 17875 "04_NEA"
"32233" 2015 "Varones" "01.0-4" 26 "26-CHUBUT" 25990 "05_PATAGONIA"
"32234" 2015 "Varones" "02.5-9" 26 "26-CHUBUT" 25143 "05_PATAGONIA"
"32235" 2015 "Varones" "03.10-14" 26 "26-CHUBUT" 24713 "05_PATAGONIA"
"32236" 2015 "Varones" "04.15-19" 26 "26-CHUBUT" 24062 "05_PATAGONIA"
"32237" 2015 "Varones" "05.20-24" 26 "26-CHUBUT" 23010 "05_PATAGONIA"
"32238" 2015 "Varones" "06.25-29" 26 "26-CHUBUT" 22364 "05_PATAGONIA"
"32239" 2015 "Varones" "07.30-34" 26 "26-CHUBUT" 23680 "05_PATAGONIA"
"32240" 2015 "Varones" "08.35-39" 26 "26-CHUBUT" 23298 "05_PATAGONIA"
"32241" 2015 "Varones" "09.40-44" 26 "26-CHUBUT" 19016 "05_PATAGONIA"
"32242" 2015 "Varones" "10.45-49" 26 "26-CHUBUT" 15495 "05_PATAGONIA"
"32243" 2015 "Varones" "11.50-54" 26 "26-CHUBUT" 14115 "05_PATAGONIA"
"32244" 2015 "Varones" "12.55-59" 26 "26-CHUBUT" 12465 "05_PATAGONIA"
"32245" 2015 "Varones" "13.60-64" 26 "26-CHUBUT" 10257 "05_PATAGONIA"
"32246" 2015 "Varones" "14.65-69" 26 "26-CHUBUT" 7743 "05_PATAGONIA"
"32247" 2015 "Varones" "15.70-74" 26 "26-CHUBUT" 5386 "05_PATAGONIA"
"32248" 2015 "Varones" "16.75-79" 26 "26-CHUBUT" 3479 "05_PATAGONIA"
"32249" 2015 "Varones" "17.80 y +" 26 "26-CHUBUT" 3492 "05_PATAGONIA"
"32250" 2015 "Mujeres" "01.0-4" 26 "26-CHUBUT" 25002 "05_PATAGONIA"
"32251" 2015 "Mujeres" "02.5-9" 26 "26-CHUBUT" 23533 "05_PATAGONIA"
"32252" 2015 "Mujeres" "03.10-14" 26 "26-CHUBUT" 23491 "05_PATAGONIA"
"32253" 2015 "Mujeres" "04.15-19" 26 "26-CHUBUT" 23181 "05_PATAGONIA"
"32254" 2015 "Mujeres" "05.20-24" 26 "26-CHUBUT" 22227 "05_PATAGONIA"
"32255" 2015 "Mujeres" "06.25-29" 26 "26-CHUBUT" 21904 "05_PATAGONIA"
"32256" 2015 "Mujeres" "07.30-34" 26 "26-CHUBUT" 22940 "05_PATAGONIA"
"32257" 2015 "Mujeres" "08.35-39" 26 "26-CHUBUT" 22553 "05_PATAGONIA"
"32258" 2015 "Mujeres" "09.40-44" 26 "26-CHUBUT" 18802 "05_PATAGONIA"
"32259" 2015 "Mujeres" "10.45-49" 26 "26-CHUBUT" 15640 "05_PATAGONIA"
"32260" 2015 "Mujeres" "11.50-54" 26 "26-CHUBUT" 14274 "05_PATAGONIA"
"32261" 2015 "Mujeres" "12.55-59" 26 "26-CHUBUT" 12717 "05_PATAGONIA"
"32262" 2015 "Mujeres" "13.60-64" 26 "26-CHUBUT" 10795 "05_PATAGONIA"
"32263" 2015 "Mujeres" "14.65-69" 26 "26-CHUBUT" 8569 "05_PATAGONIA"
"32264" 2015 "Mujeres" "15.70-74" 26 "26-CHUBUT" 6504 "05_PATAGONIA"
"32265" 2015 "Mujeres" "16.75-79" 26 "26-CHUBUT" 4760 "05_PATAGONIA"
"32266" 2015 "Mujeres" "17.80 y +" 26 "26-CHUBUT" 6322 "05_PATAGONIA"
"32267" 2015 "Ambos sexos" "01.0-4" 26 "26-CHUBUT" 50992 "05_PATAGONIA"
"32268" 2015 "Ambos sexos" "02.5-9" 26 "26-CHUBUT" 48676 "05_PATAGONIA"
"32269" 2015 "Ambos sexos" "03.10-14" 26 "26-CHUBUT" 48204 "05_PATAGONIA"
"32270" 2015 "Ambos sexos" "04.15-19" 26 "26-CHUBUT" 47243 "05_PATAGONIA"
"32271" 2015 "Ambos sexos" "05.20-24" 26 "26-CHUBUT" 45237 "05_PATAGONIA"
"32272" 2015 "Ambos sexos" "06.25-29" 26 "26-CHUBUT" 44268 "05_PATAGONIA"
"32273" 2015 "Ambos sexos" "07.30-34" 26 "26-CHUBUT" 46620 "05_PATAGONIA"
"32274" 2015 "Ambos sexos" "08.35-39" 26 "26-CHUBUT" 45851 "05_PATAGONIA"
"32275" 2015 "Ambos sexos" "09.40-44" 26 "26-CHUBUT" 37818 "05_PATAGONIA"
"32276" 2015 "Ambos sexos" "10.45-49" 26 "26-CHUBUT" 31135 "05_PATAGONIA"
"32277" 2015 "Ambos sexos" "11.50-54" 26 "26-CHUBUT" 28389 "05_PATAGONIA"
"32278" 2015 "Ambos sexos" "12.55-59" 26 "26-CHUBUT" 25182 "05_PATAGONIA"
"32279" 2015 "Ambos sexos" "13.60-64" 26 "26-CHUBUT" 21052 "05_PATAGONIA"
"32280" 2015 "Ambos sexos" "14.65-69" 26 "26-CHUBUT" 16312 "05_PATAGONIA"
"32281" 2015 "Ambos sexos" "15.70-74" 26 "26-CHUBUT" 11890 "05_PATAGONIA"
"32282" 2015 "Ambos sexos" "16.75-79" 26 "26-CHUBUT" 8239 "05_PATAGONIA"
"32283" 2015 "Ambos sexos" "17.80 y +" 26 "26-CHUBUT" 9814 "05_PATAGONIA"
"32284" 2015 "Varones" "01.0-4" 30 "30-ENTRE RÍOS" 57149 "01_CENTRO"
"32285" 2015 "Varones" "02.5-9" 30 "30-ENTRE RÍOS" 55189 "01_CENTRO"
"32286" 2015 "Varones" "03.10-14" 30 "30-ENTRE RÍOS" 56682 "01_CENTRO"
"32287" 2015 "Varones" "04.15-19" 30 "30-ENTRE RÍOS" 58920 "01_CENTRO"
"32288" 2015 "Varones" "05.20-24" 30 "30-ENTRE RÍOS" 55830 "01_CENTRO"
"32289" 2015 "Varones" "06.25-29" 30 "30-ENTRE RÍOS" 48755 "01_CENTRO"
"32290" 2015 "Varones" "07.30-34" 30 "30-ENTRE RÍOS" 46402 "01_CENTRO"
"32291" 2015 "Varones" "08.35-39" 30 "30-ENTRE RÍOS" 45691 "01_CENTRO"
"32292" 2015 "Varones" "09.40-44" 30 "30-ENTRE RÍOS" 40245 "01_CENTRO"
"32293" 2015 "Varones" "10.45-49" 30 "30-ENTRE RÍOS" 35090 "01_CENTRO"
"32294" 2015 "Varones" "11.50-54" 30 "30-ENTRE RÍOS" 32961 "01_CENTRO"
"32295" 2015 "Varones" "12.55-59" 30 "30-ENTRE RÍOS" 29651 "01_CENTRO"
"32296" 2015 "Varones" "13.60-64" 30 "30-ENTRE RÍOS" 26417 "01_CENTRO"
"32297" 2015 "Varones" "14.65-69" 30 "30-ENTRE RÍOS" 21666 "01_CENTRO"
"32298" 2015 "Varones" "15.70-74" 30 "30-ENTRE RÍOS" 16286 "01_CENTRO"
"32299" 2015 "Varones" "16.75-79" 30 "30-ENTRE RÍOS" 10905 "01_CENTRO"
"32300" 2015 "Varones" "17.80 y +" 30 "30-ENTRE RÍOS" 10397 "01_CENTRO"
"32301" 2015 "Mujeres" "01.0-4" 30 "30-ENTRE RÍOS" 53883 "01_CENTRO"
"32302" 2015 "Mujeres" "02.5-9" 30 "30-ENTRE RÍOS" 51893 "01_CENTRO"
"32303" 2015 "Mujeres" "03.10-14" 30 "30-ENTRE RÍOS" 54161 "01_CENTRO"
"32304" 2015 "Mujeres" "04.15-19" 30 "30-ENTRE RÍOS" 57050 "01_CENTRO"
"32305" 2015 "Mujeres" "05.20-24" 30 "30-ENTRE RÍOS" 54316 "01_CENTRO"
"32306" 2015 "Mujeres" "06.25-29" 30 "30-ENTRE RÍOS" 48620 "01_CENTRO"
"32307" 2015 "Mujeres" "07.30-34" 30 "30-ENTRE RÍOS" 47249 "01_CENTRO"
"32308" 2015 "Mujeres" "08.35-39" 30 "30-ENTRE RÍOS" 46768 "01_CENTRO"
"32309" 2015 "Mujeres" "09.40-44" 30 "30-ENTRE RÍOS" 41073 "01_CENTRO"
"32310" 2015 "Mujeres" "10.45-49" 30 "30-ENTRE RÍOS" 36124 "01_CENTRO"
"32311" 2015 "Mujeres" "11.50-54" 30 "30-ENTRE RÍOS" 34835 "01_CENTRO"
"32312" 2015 "Mujeres" "12.55-59" 30 "30-ENTRE RÍOS" 32276 "01_CENTRO"
"32313" 2015 "Mujeres" "13.60-64" 30 "30-ENTRE RÍOS" 29114 "01_CENTRO"
"32314" 2015 "Mujeres" "14.65-69" 30 "30-ENTRE RÍOS" 25423 "01_CENTRO"
"32315" 2015 "Mujeres" "15.70-74" 30 "30-ENTRE RÍOS" 20795 "01_CENTRO"
"32316" 2015 "Mujeres" "16.75-79" 30 "30-ENTRE RÍOS" 16377 "01_CENTRO"
"32317" 2015 "Mujeres" "17.80 y +" 30 "30-ENTRE RÍOS" 23222 "01_CENTRO"
"32318" 2015 "Ambos sexos" "01.0-4" 30 "30-ENTRE RÍOS" 111032 "01_CENTRO"
"32319" 2015 "Ambos sexos" "02.5-9" 30 "30-ENTRE RÍOS" 107082 "01_CENTRO"
"32320" 2015 "Ambos sexos" "03.10-14" 30 "30-ENTRE RÍOS" 110843 "01_CENTRO"
"32321" 2015 "Ambos sexos" "04.15-19" 30 "30-ENTRE RÍOS" 115970 "01_CENTRO"
"32322" 2015 "Ambos sexos" "05.20-24" 30 "30-ENTRE RÍOS" 110146 "01_CENTRO"
"32323" 2015 "Ambos sexos" "06.25-29" 30 "30-ENTRE RÍOS" 97375 "01_CENTRO"
"32324" 2015 "Ambos sexos" "07.30-34" 30 "30-ENTRE RÍOS" 93651 "01_CENTRO"
"32325" 2015 "Ambos sexos" "08.35-39" 30 "30-ENTRE RÍOS" 92459 "01_CENTRO"
"32326" 2015 "Ambos sexos" "09.40-44" 30 "30-ENTRE RÍOS" 81318 "01_CENTRO"
"32327" 2015 "Ambos sexos" "10.45-49" 30 "30-ENTRE RÍOS" 71214 "01_CENTRO"
"32328" 2015 "Ambos sexos" "11.50-54" 30 "30-ENTRE RÍOS" 67796 "01_CENTRO"
"32329" 2015 "Ambos sexos" "12.55-59" 30 "30-ENTRE RÍOS" 61927 "01_CENTRO"
"32330" 2015 "Ambos sexos" "13.60-64" 30 "30-ENTRE RÍOS" 55531 "01_CENTRO"
"32331" 2015 "Ambos sexos" "14.65-69" 30 "30-ENTRE RÍOS" 47089 "01_CENTRO"
"32332" 2015 "Ambos sexos" "15.70-74" 30 "30-ENTRE RÍOS" 37081 "01_CENTRO"
"32333" 2015 "Ambos sexos" "16.75-79" 30 "30-ENTRE RÍOS" 27282 "01_CENTRO"
"32334" 2015 "Ambos sexos" "17.80 y +" 30 "30-ENTRE RÍOS" 33619 "01_CENTRO"
"32335" 2015 "Varones" "01.0-4" 34 "34-FORMOSA" 29512 "04_NEA"
"32336" 2015 "Varones" "02.5-9" 34 "34-FORMOSA" 28185 "04_NEA"
"32337" 2015 "Varones" "03.10-14" 34 "34-FORMOSA" 29414 "04_NEA"
"32338" 2015 "Varones" "04.15-19" 34 "34-FORMOSA" 31517 "04_NEA"
"32339" 2015 "Varones" "05.20-24" 34 "34-FORMOSA" 28260 "04_NEA"
"32340" 2015 "Varones" "06.25-29" 34 "34-FORMOSA" 19855 "04_NEA"
"32341" 2015 "Varones" "07.30-34" 34 "34-FORMOSA" 17498 "04_NEA"
"32342" 2015 "Varones" "08.35-39" 34 "34-FORMOSA" 17409 "04_NEA"
"32343" 2015 "Varones" "09.40-44" 34 "34-FORMOSA" 15474 "04_NEA"
"32344" 2015 "Varones" "10.45-49" 34 "34-FORMOSA" 14393 "04_NEA"
"32345" 2015 "Varones" "11.50-54" 34 "34-FORMOSA" 13662 "04_NEA"
"32346" 2015 "Varones" "12.55-59" 34 "34-FORMOSA" 12166 "04_NEA"
"32347" 2015 "Varones" "13.60-64" 34 "34-FORMOSA" 10204 "04_NEA"
"32348" 2015 "Varones" "14.65-69" 34 "34-FORMOSA" 7595 "04_NEA"
"32349" 2015 "Varones" "15.70-74" 34 "34-FORMOSA" 5555 "04_NEA"
"32350" 2015 "Varones" "16.75-79" 34 "34-FORMOSA" 3890 "04_NEA"
"32351" 2015 "Varones" "17.80 y +" 34 "34-FORMOSA" 3982 "04_NEA"
"32352" 2015 "Mujeres" "01.0-4" 34 "34-FORMOSA" 27848 "04_NEA"
"32353" 2015 "Mujeres" "02.5-9" 34 "34-FORMOSA" 26455 "04_NEA"
"32354" 2015 "Mujeres" "03.10-14" 34 "34-FORMOSA" 28031 "04_NEA"
"32355" 2015 "Mujeres" "04.15-19" 34 "34-FORMOSA" 29983 "04_NEA"
"32356" 2015 "Mujeres" "05.20-24" 34 "34-FORMOSA" 27357 "04_NEA"
"32357" 2015 "Mujeres" "06.25-29" 34 "34-FORMOSA" 20719 "04_NEA"
"32358" 2015 "Mujeres" "07.30-34" 34 "34-FORMOSA" 19003 "04_NEA"
"32359" 2015 "Mujeres" "08.35-39" 34 "34-FORMOSA" 18777 "04_NEA"
"32360" 2015 "Mujeres" "09.40-44" 34 "34-FORMOSA" 16564 "04_NEA"
"32361" 2015 "Mujeres" "10.45-49" 34 "34-FORMOSA" 14966 "04_NEA"
"32362" 2015 "Mujeres" "11.50-54" 34 "34-FORMOSA" 13634 "04_NEA"
"32363" 2015 "Mujeres" "12.55-59" 34 "34-FORMOSA" 12569 "04_NEA"
"32364" 2015 "Mujeres" "13.60-64" 34 "34-FORMOSA" 10492 "04_NEA"
"32365" 2015 "Mujeres" "14.65-69" 34 "34-FORMOSA" 8040 "04_NEA"
"32366" 2015 "Mujeres" "15.70-74" 34 "34-FORMOSA" 6181 "04_NEA"
"32367" 2015 "Mujeres" "16.75-79" 34 "34-FORMOSA" 4576 "04_NEA"
"32368" 2015 "Mujeres" "17.80 y +" 34 "34-FORMOSA" 5484 "04_NEA"
"32369" 2015 "Ambos sexos" "01.0-4" 34 "34-FORMOSA" 57360 "04_NEA"
"32370" 2015 "Ambos sexos" "02.5-9" 34 "34-FORMOSA" 54640 "04_NEA"
"32371" 2015 "Ambos sexos" "03.10-14" 34 "34-FORMOSA" 57445 "04_NEA"
"32372" 2015 "Ambos sexos" "04.15-19" 34 "34-FORMOSA" 61500 "04_NEA"
"32373" 2015 "Ambos sexos" "05.20-24" 34 "34-FORMOSA" 55617 "04_NEA"
"32374" 2015 "Ambos sexos" "06.25-29" 34 "34-FORMOSA" 40574 "04_NEA"
"32375" 2015 "Ambos sexos" "07.30-34" 34 "34-FORMOSA" 36501 "04_NEA"
"32376" 2015 "Ambos sexos" "08.35-39" 34 "34-FORMOSA" 36186 "04_NEA"
"32377" 2015 "Ambos sexos" "09.40-44" 34 "34-FORMOSA" 32038 "04_NEA"
"32378" 2015 "Ambos sexos" "10.45-49" 34 "34-FORMOSA" 29359 "04_NEA"
