"anio";"codigo";"localidad";"EDAD_EPIDEMIO";"sexo";"poblacion"
2023;"86";"86-SANTIAGO DEL ESTERO";"14.De 65 anios y mas";"Varones";43306
2023;"86";"86-SANTIAGO DEL ESTERO";"15.TODAS LAS EDADES";"Ambos sexos";1007830
2023;"86";"86-SANTIAGO DEL ESTERO";"15.TODAS LAS EDADES";"Mujeres";506439
2023;"86";"86-SANTIAGO DEL ESTERO";"15.TODAS LAS EDADES";"Varones";501391
2023;"86";"86-SANTIAGO DEL ESTERO";"2.5-9";"Ambos sexos";88742
2023;"86";"86-SANTIAGO DEL ESTERO";"2.5-9";"Mujeres";43062
2023;"86";"86-SANTIAGO DEL ESTERO";"2.5-9";"Varones";45680
2023;"86";"86-SANTIAGO DEL ESTERO";"3.10-14";"Ambos sexos";84908
2023;"86";"86-SANTIAGO DEL ESTERO";"3.10-14";"Mujeres";41068
2023;"86";"86-SANTIAGO DEL ESTERO";"3.10-14";"Varones";43840
2023;"86";"86-SANTIAGO DEL ESTERO";"4.15-19";"Ambos sexos";86204
2023;"86";"86-SANTIAGO DEL ESTERO";"4.15-19";"Mujeres";41890
2023;"86";"86-SANTIAGO DEL ESTERO";"4.15-19";"Varones";44314
2023;"86";"86-SANTIAGO DEL ESTERO";"5.20-24";"Ambos sexos";90167
2023;"86";"86-SANTIAGO DEL ESTERO";"5.20-24";"Mujeres";44050
2023;"86";"86-SANTIAGO DEL ESTERO";"5.20-24";"Varones";46117
2023;"86";"86-SANTIAGO DEL ESTERO";"6.25-29";"Ambos sexos";88148
2023;"86";"86-SANTIAGO DEL ESTERO";"6.25-29";"Mujeres";43513
2023;"86";"86-SANTIAGO DEL ESTERO";"6.25-29";"Varones";44635
2023;"86";"86-SANTIAGO DEL ESTERO";"7.30-34";"Ambos sexos";73849
2023;"86";"86-SANTIAGO DEL ESTERO";"7.30-34";"Mujeres";37407
2023;"86";"86-SANTIAGO DEL ESTERO";"7.30-34";"Varones";36442
2023;"86";"86-SANTIAGO DEL ESTERO";"8.35-39";"Ambos sexos";62959
2023;"86";"86-SANTIAGO DEL ESTERO";"8.35-39";"Mujeres";32646
2023;"86";"86-SANTIAGO DEL ESTERO";"8.35-39";"Varones";30313
2023;"86";"86-SANTIAGO DEL ESTERO";"9.40-44";"Ambos sexos";63522
2023;"86";"86-SANTIAGO DEL ESTERO";"9.40-44";"Mujeres";32878
2023;"86";"86-SANTIAGO DEL ESTERO";"9.40-44";"Varones";30644
2023;"90";"90-TUCUMÁN";"1.0-4";"Ambos sexos";149491
2023;"90";"90-TUCUMÁN";"1.0-4";"Mujeres";72537
2023;"90";"90-TUCUMÁN";"1.0-4";"Varones";76954
2023;"90";"90-TUCUMÁN";"10.45-49";"Ambos sexos";105688
2023;"90";"90-TUCUMÁN";"10.45-49";"Mujeres";54010
2023;"90";"90-TUCUMÁN";"10.45-49";"Varones";51678
2023;"90";"90-TUCUMÁN";"11.50-54";"Ambos sexos";82438
2023;"90";"90-TUCUMÁN";"11.50-54";"Mujeres";42410
2023;"90";"90-TUCUMÁN";"11.50-54";"Varones";40028
2023;"90";"90-TUCUMÁN";"12.55-59";"Ambos sexos";70956
2023;"90";"90-TUCUMÁN";"12.55-59";"Mujeres";36885
2023;"90";"90-TUCUMÁN";"12.55-59";"Varones";34071
2023;"90";"90-TUCUMÁN";"13.60-64";"Ambos sexos";66964
2023;"90";"90-TUCUMÁN";"13.60-64";"Mujeres";35550
2023;"90";"90-TUCUMÁN";"13.60-64";"Varones";31414
2023;"90";"90-TUCUMÁN";"14.De 65 anios y mas";"Ambos sexos";183892
2023;"90";"90-TUCUMÁN";"14.De 65 anios y mas";"Mujeres";104513
2023;"90";"90-TUCUMÁN";"14.De 65 anios y mas";"Varones";79379
2023;"90";"90-TUCUMÁN";"15.TODAS LAS EDADES";"Ambos sexos";1753523
2023;"90";"90-TUCUMÁN";"15.TODAS LAS EDADES";"Mujeres";887136
2023;"90";"90-TUCUMÁN";"15.TODAS LAS EDADES";"Varones";866387
2023;"90";"90-TUCUMÁN";"2.5-9";"Ambos sexos";150171
2023;"90";"90-TUCUMÁN";"2.5-9";"Mujeres";72848
2023;"90";"90-TUCUMÁN";"2.5-9";"Varones";77323
2023;"90";"90-TUCUMÁN";"3.10-14";"Ambos sexos";146313
2023;"90";"90-TUCUMÁN";"3.10-14";"Mujeres";70877
2023;"90";"90-TUCUMÁN";"3.10-14";"Varones";75436
2023;"90";"90-TUCUMÁN";"4.15-19";"Ambos sexos";139837
2023;"90";"90-TUCUMÁN";"4.15-19";"Mujeres";67985
2023;"90";"90-TUCUMÁN";"4.15-19";"Varones";71852
2023;"90";"90-TUCUMÁN";"5.20-24";"Ambos sexos";143487
2023;"90";"90-TUCUMÁN";"5.20-24";"Mujeres";70623
2023;"90";"90-TUCUMÁN";"5.20-24";"Varones";72864
2023;"90";"90-TUCUMÁN";"6.25-29";"Ambos sexos";145874
2023;"90";"90-TUCUMÁN";"6.25-29";"Mujeres";72662
2023;"90";"90-TUCUMÁN";"6.25-29";"Varones";73212
2023;"90";"90-TUCUMÁN";"7.30-34";"Ambos sexos";135045
2023;"90";"90-TUCUMÁN";"7.30-34";"Mujeres";67907
2023;"90";"90-TUCUMÁN";"7.30-34";"Varones";67138
2023;"90";"90-TUCUMÁN";"8.35-39";"Ambos sexos";118381
2023;"90";"90-TUCUMÁN";"8.35-39";"Mujeres";59895
2023;"90";"90-TUCUMÁN";"8.35-39";"Varones";58486
2023;"90";"90-TUCUMÁN";"9.40-44";"Ambos sexos";114986
2023;"90";"90-TUCUMÁN";"9.40-44";"Mujeres";58434
2023;"90";"90-TUCUMÁN";"9.40-44";"Varones";56552
2023;"94";"94-TIERRA DEL FUEGO";"1.0-4";"Ambos sexos";14911
2023;"94";"94-TIERRA DEL FUEGO";"1.0-4";"Mujeres";7232
2023;"94";"94-TIERRA DEL FUEGO";"1.0-4";"Varones";7679
2023;"94";"94-TIERRA DEL FUEGO";"10.45-49";"Ambos sexos";12597
2023;"94";"94-TIERRA DEL FUEGO";"10.45-49";"Mujeres";6229
2023;"94";"94-TIERRA DEL FUEGO";"10.45-49";"Varones";6368
2023;"94";"94-TIERRA DEL FUEGO";"11.50-54";"Ambos sexos";9809
2023;"94";"94-TIERRA DEL FUEGO";"11.50-54";"Mujeres";4944
2023;"94";"94-TIERRA DEL FUEGO";"11.50-54";"Varones";4865
2023;"94";"94-TIERRA DEL FUEGO";"12.55-59";"Ambos sexos";8562
2023;"94";"94-TIERRA DEL FUEGO";"12.55-59";"Mujeres";4307
2023;"94";"94-TIERRA DEL FUEGO";"12.55-59";"Varones";4255
2023;"94";"94-TIERRA DEL FUEGO";"13.60-64";"Ambos sexos";7800
2023;"94";"94-TIERRA DEL FUEGO";"13.60-64";"Mujeres";3824
2023;"94";"94-TIERRA DEL FUEGO";"13.60-64";"Varones";3976
2023;"94";"94-TIERRA DEL FUEGO";"14.De 65 anios y mas";"Ambos sexos";13035
2023;"94";"94-TIERRA DEL FUEGO";"14.De 65 anios y mas";"Mujeres";6732
2023;"94";"94-TIERRA DEL FUEGO";"14.De 65 anios y mas";"Varones";6303
2023;"94";"94-TIERRA DEL FUEGO";"15.TODAS LAS EDADES";"Ambos sexos";186285
2023;"94";"94-TIERRA DEL FUEGO";"15.TODAS LAS EDADES";"Mujeres";91390
2023;"94";"94-TIERRA DEL FUEGO";"15.TODAS LAS EDADES";"Varones";94895
2023;"94";"94-TIERRA DEL FUEGO";"2.5-9";"Ambos sexos";14745
2023;"94";"94-TIERRA DEL FUEGO";"2.5-9";"Mujeres";7209
2023;"94";"94-TIERRA DEL FUEGO";"2.5-9";"Varones";7536
2023;"94";"94-TIERRA DEL FUEGO";"3.10-14";"Ambos sexos";14392
2023;"94";"94-TIERRA DEL FUEGO";"3.10-14";"Mujeres";7062
2023;"94";"94-TIERRA DEL FUEGO";"3.10-14";"Varones";7330
2023;"94";"94-TIERRA DEL FUEGO";"4.15-19";"Ambos sexos";15149
2023;"94";"94-TIERRA DEL FUEGO";"4.15-19";"Mujeres";7354
2023;"94";"94-TIERRA DEL FUEGO";"4.15-19";"Varones";7795
2023;"94";"94-TIERRA DEL FUEGO";"5.20-24";"Ambos sexos";14928
2023;"94";"94-TIERRA DEL FUEGO";"5.20-24";"Mujeres";7199
2023;"94";"94-TIERRA DEL FUEGO";"5.20-24";"Varones";7729
2023;"94";"94-TIERRA DEL FUEGO";"6.25-29";"Ambos sexos";14649
2023;"94";"94-TIERRA DEL FUEGO";"6.25-29";"Mujeres";7175
2023;"94";"94-TIERRA DEL FUEGO";"6.25-29";"Varones";7474
2023;"94";"94-TIERRA DEL FUEGO";"7.30-34";"Ambos sexos";15465
2023;"94";"94-TIERRA DEL FUEGO";"7.30-34";"Mujeres";7555
2023;"94";"94-TIERRA DEL FUEGO";"7.30-34";"Varones";7910
2023;"94";"94-TIERRA DEL FUEGO";"8.35-39";"Ambos sexos";15500
2023;"94";"94-TIERRA DEL FUEGO";"8.35-39";"Mujeres";7440
2023;"94";"94-TIERRA DEL FUEGO";"8.35-39";"Varones";8060
2023;"94";"94-TIERRA DEL FUEGO";"9.40-44";"Ambos sexos";14743
2023;"94";"94-TIERRA DEL FUEGO";"9.40-44";"Mujeres";7128
2023;"94";"94-TIERRA DEL FUEGO";"9.40-44";"Varones";7615
2024;"02";"02-CABA";"1.0-4";"Ambos sexos";196440
2024;"02";"02-CABA";"1.0-4";"Mujeres";95310
2024;"02";"02-CABA";"1.0-4";"Varones";101130
2024;"02";"02-CABA";"10.45-49";"Ambos sexos";215759
2024;"02";"02-CABA";"10.45-49";"Mujeres";112085
2024;"02";"02-CABA";"10.45-49";"Varones";103674
2024;"02";"02-CABA";"11.50-54";"Ambos sexos";192107
2024;"02";"02-CABA";"11.50-54";"Mujeres";101532
2024;"02";"02-CABA";"11.50-54";"Varones";90575
2024;"02";"02-CABA";"12.55-59";"Ambos sexos";159444
2024;"02";"02-CABA";"12.55-59";"Mujeres";86239
2024;"02";"02-CABA";"12.55-59";"Varones";73205
2024;"02";"02-CABA";"13.60-64";"Ambos sexos";149668
2024;"02";"02-CABA";"13.60-64";"Mujeres";83321
2024;"02";"02-CABA";"13.60-64";"Varones";66347
2024;"02";"02-CABA";"14.De 65 anios y mas";"Ambos sexos";525557
2024;"02";"02-CABA";"14.De 65 anios y mas";"Mujeres";328104
2024;"02";"02-CABA";"14.De 65 anios y mas";"Varones";197453
2024;"02";"02-CABA";"15.TODAS LAS EDADES";"Ambos sexos";3085483
2024;"02";"02-CABA";"15.TODAS LAS EDADES";"Mujeres";1630767
2024;"02";"02-CABA";"15.TODAS LAS EDADES";"Varones";1454716
2024;"02";"02-CABA";"2.5-9";"Ambos sexos";197744
2024;"02";"02-CABA";"2.5-9";"Mujeres";96044
2024;"02";"02-CABA";"2.5-9";"Varones";101700
2024;"02";"02-CABA";"3.10-14";"Ambos sexos";195446
2024;"02";"02-CABA";"3.10-14";"Mujeres";95056
2024;"02";"02-CABA";"3.10-14";"Varones";100390
2024;"02";"02-CABA";"4.15-19";"Ambos sexos";197965
2024;"02";"02-CABA";"4.15-19";"Mujeres";96827
2024;"02";"02-CABA";"4.15-19";"Varones";101138
2024;"02";"02-CABA";"5.20-24";"Ambos sexos";193462
2024;"02";"02-CABA";"5.20-24";"Mujeres";96051
2024;"02";"02-CABA";"5.20-24";"Varones";97411
2024;"02";"02-CABA";"6.25-29";"Ambos sexos";201212
2024;"02";"02-CABA";"6.25-29";"Mujeres";101570
2024;"02";"02-CABA";"6.25-29";"Varones";99642
2024;"02";"02-CABA";"7.30-34";"Ambos sexos";211261
2024;"02";"02-CABA";"7.30-34";"Mujeres";107663
2024;"02";"02-CABA";"7.30-34";"Varones";103598
2024;"02";"02-CABA";"8.35-39";"Ambos sexos";228456
2024;"02";"02-CABA";"8.35-39";"Mujeres";117090
2024;"02";"02-CABA";"8.35-39";"Varones";111366
2024;"02";"02-CABA";"9.40-44";"Ambos sexos";220962
2024;"02";"02-CABA";"9.40-44";"Mujeres";113875
2024;"02";"02-CABA";"9.40-44";"Varones";107087
2024;"06";"06-BUENOS AIRES";"1.0-4";"Ambos sexos";1385047
2024;"06";"06-BUENOS AIRES";"1.0-4";"Mujeres";671916
2024;"06";"06-BUENOS AIRES";"1.0-4";"Varones";713131
2024;"06";"06-BUENOS AIRES";"10.45-49";"Ambos sexos";1172528
2024;"06";"06-BUENOS AIRES";"10.45-49";"Mujeres";595370
2024;"06";"06-BUENOS AIRES";"10.45-49";"Varones";577158
2024;"06";"06-BUENOS AIRES";"11.50-54";"Ambos sexos";1009693
2024;"06";"06-BUENOS AIRES";"11.50-54";"Mujeres";517186
2024;"06";"06-BUENOS AIRES";"11.50-54";"Varones";492507
2024;"06";"06-BUENOS AIRES";"12.55-59";"Ambos sexos";871797
2024;"06";"06-BUENOS AIRES";"12.55-59";"Mujeres";452635
2024;"06";"06-BUENOS AIRES";"12.55-59";"Varones";419162
2024;"06";"06-BUENOS AIRES";"13.60-64";"Ambos sexos";791583
2024;"06";"06-BUENOS AIRES";"13.60-64";"Mujeres";418835
2024;"06";"06-BUENOS AIRES";"13.60-64";"Varones";372748
2024;"06";"06-BUENOS AIRES";"14.De 65 anios y mas";"Ambos sexos";2285191
2024;"06";"06-BUENOS AIRES";"14.De 65 anios y mas";"Mujeres";1342450
2024;"06";"06-BUENOS AIRES";"14.De 65 anios y mas";"Varones";942741
2024;"06";"06-BUENOS AIRES";"15.TODAS LAS EDADES";"Ambos sexos";18200851
2024;"06";"06-BUENOS AIRES";"15.TODAS LAS EDADES";"Mujeres";9257169
2024;"06";"06-BUENOS AIRES";"15.TODAS LAS EDADES";"Varones";8943682
2024;"06";"06-BUENOS AIRES";"2.5-9";"Ambos sexos";1428898
2024;"06";"06-BUENOS AIRES";"2.5-9";"Mujeres";693727
2024;"06";"06-BUENOS AIRES";"2.5-9";"Varones";735171
2024;"06";"06-BUENOS AIRES";"3.10-14";"Ambos sexos";1466415
2024;"06";"06-BUENOS AIRES";"3.10-14";"Mujeres";711719
2024;"06";"06-BUENOS AIRES";"3.10-14";"Varones";754696
2024;"06";"06-BUENOS AIRES";"4.15-19";"Ambos sexos";1363012
2024;"06";"06-BUENOS AIRES";"4.15-19";"Mujeres";662053
2024;"06";"06-BUENOS AIRES";"4.15-19";"Varones";700959
2024;"06";"06-BUENOS AIRES";"5.20-24";"Ambos sexos";1317909
2024;"06";"06-BUENOS AIRES";"5.20-24";"Mujeres";645131
2024;"06";"06-BUENOS AIRES";"5.20-24";"Varones";672778
2024;"06";"06-BUENOS AIRES";"6.25-29";"Ambos sexos";1298388
2024;"06";"06-BUENOS AIRES";"6.25-29";"Mujeres";640483
2024;"06";"06-BUENOS AIRES";"6.25-29";"Varones";657905
2024;"06";"06-BUENOS AIRES";"7.30-34";"Ambos sexos";1328868
2024;"06";"06-BUENOS AIRES";"7.30-34";"Mujeres";660437
2024;"06";"06-BUENOS AIRES";"7.30-34";"Varones";668431
2024;"06";"06-BUENOS AIRES";"8.35-39";"Ambos sexos";1277072
2024;"06";"06-BUENOS AIRES";"8.35-39";"Mujeres";638648
2024;"06";"06-BUENOS AIRES";"8.35-39";"Varones";638424
2024;"06";"06-BUENOS AIRES";"9.40-44";"Ambos sexos";1204450
2024;"06";"06-BUENOS AIRES";"9.40-44";"Mujeres";606579
2024;"06";"06-BUENOS AIRES";"9.40-44";"Varones";597871
2024;"10";"10-CATAMARCA";"1.0-4";"Ambos sexos";33941
2024;"10";"10-CATAMARCA";"1.0-4";"Mujeres";16471
2024;"10";"10-CATAMARCA";"1.0-4";"Varones";17470
2024;"10";"10-CATAMARCA";"10.45-49";"Ambos sexos";28072
2024;"10";"10-CATAMARCA";"10.45-49";"Mujeres";14233
2024;"10";"10-CATAMARCA";"10.45-49";"Varones";13839
2024;"10";"10-CATAMARCA";"11.50-54";"Ambos sexos";23364
2024;"10";"10-CATAMARCA";"11.50-54";"Mujeres";11806
2024;"10";"10-CATAMARCA";"11.50-54";"Varones";11558
2024;"10";"10-CATAMARCA";"12.55-59";"Ambos sexos";19555
2024;"10";"10-CATAMARCA";"12.55-59";"Mujeres";9904
2024;"10";"10-CATAMARCA";"12.55-59";"Varones";9651
2024;"10";"10-CATAMARCA";"13.60-64";"Ambos sexos";17250
2024;"10";"10-CATAMARCA";"13.60-64";"Mujeres";8798
2024;"10";"10-CATAMARCA";"13.60-64";"Varones";8452
2024;"10";"10-CATAMARCA";"14.De 65 anios y mas";"Ambos sexos";47317
2024;"10";"10-CATAMARCA";"14.De 65 anios y mas";"Mujeres";26223
2024;"10";"10-CATAMARCA";"14.De 65 anios y mas";"Varones";21094
2024;"10";"10-CATAMARCA";"15.TODAS LAS EDADES";"Ambos sexos";429208
2024;"10";"10-CATAMARCA";"15.TODAS LAS EDADES";"Mujeres";214301
2024;"10";"10-CATAMARCA";"15.TODAS LAS EDADES";"Varones";214907
2024;"10";"10-CATAMARCA";"2.5-9";"Ambos sexos";34050
2024;"10";"10-CATAMARCA";"2.5-9";"Mujeres";16508
2024;"10";"10-CATAMARCA";"2.5-9";"Varones";17542
2024;"10";"10-CATAMARCA";"3.10-14";"Ambos sexos";33328
2024;"10";"10-CATAMARCA";"3.10-14";"Mujeres";16135
2024;"10";"10-CATAMARCA";"3.10-14";"Varones";17193
2024;"10";"10-CATAMARCA";"4.15-19";"Ambos sexos";33569
2024;"10";"10-CATAMARCA";"4.15-19";"Mujeres";16211
2024;"10";"10-CATAMARCA";"4.15-19";"Varones";17358
2024;"10";"10-CATAMARCA";"5.20-24";"Ambos sexos";35315
2024;"10";"10-CATAMARCA";"5.20-24";"Mujeres";17092
2024;"10";"10-CATAMARCA";"5.20-24";"Varones";18223
2024;"10";"10-CATAMARCA";"6.25-29";"Ambos sexos";35442
2024;"10";"10-CATAMARCA";"6.25-29";"Mujeres";17245
2024;"10";"10-CATAMARCA";"6.25-29";"Varones";18197
2024;"10";"10-CATAMARCA";"7.30-34";"Ambos sexos";32305
2024;"10";"10-CATAMARCA";"7.30-34";"Mujeres";15818
2024;"10";"10-CATAMARCA";"7.30-34";"Varones";16487
2024;"10";"10-CATAMARCA";"8.35-39";"Ambos sexos";27700
2024;"10";"10-CATAMARCA";"8.35-39";"Mujeres";13782
2024;"10";"10-CATAMARCA";"8.35-39";"Varones";13918
2024;"10";"10-CATAMARCA";"9.40-44";"Ambos sexos";28000
2024;"10";"10-CATAMARCA";"9.40-44";"Mujeres";14075
2024;"10";"10-CATAMARCA";"9.40-44";"Varones";13925
2024;"14";"14-CÓRDOBA";"1.0-4";"Ambos sexos";294376
2024;"14";"14-CÓRDOBA";"1.0-4";"Mujeres";142831
2024;"14";"14-CÓRDOBA";"1.0-4";"Varones";151545
2024;"14";"14-CÓRDOBA";"10.45-49";"Ambos sexos";250244
2024;"14";"14-CÓRDOBA";"10.45-49";"Mujeres";126641
2024;"14";"14-CÓRDOBA";"10.45-49";"Varones";123603
2024;"14";"14-CÓRDOBA";"11.50-54";"Ambos sexos";209793
2024;"14";"14-CÓRDOBA";"11.50-54";"Mujeres";107456
2024;"14";"14-CÓRDOBA";"11.50-54";"Varones";102337
2024;"14";"14-CÓRDOBA";"12.55-59";"Ambos sexos";183689
2024;"14";"14-CÓRDOBA";"12.55-59";"Mujeres";95475
2024;"14";"14-CÓRDOBA";"12.55-59";"Varones";88214
2024;"14";"14-CÓRDOBA";"13.60-64";"Ambos sexos";171273
2024;"14";"14-CÓRDOBA";"13.60-64";"Mujeres";90413
2024;"14";"14-CÓRDOBA";"13.60-64";"Varones";80860
2024;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Ambos sexos";507711
2024;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Mujeres";298949
2024;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Varones";208762
2024;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Ambos sexos";3909489
2024;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Mujeres";1993864
2024;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Varones";1915625
2024;"14";"14-CÓRDOBA";"2.5-9";"Ambos sexos";297149
2024;"14";"14-CÓRDOBA";"2.5-9";"Mujeres";144240
2024;"14";"14-CÓRDOBA";"2.5-9";"Varones";152909
2024;"14";"14-CÓRDOBA";"3.10-14";"Ambos sexos";293329
2024;"14";"14-CÓRDOBA";"3.10-14";"Mujeres";142333
2024;"14";"14-CÓRDOBA";"3.10-14";"Varones";150996
2024;"14";"14-CÓRDOBA";"4.15-19";"Ambos sexos";276293
2024;"14";"14-CÓRDOBA";"4.15-19";"Mujeres";134974
2024;"14";"14-CÓRDOBA";"4.15-19";"Varones";141319
2024;"14";"14-CÓRDOBA";"5.20-24";"Ambos sexos";287683
2024;"14";"14-CÓRDOBA";"5.20-24";"Mujeres";142284
2024;"14";"14-CÓRDOBA";"5.20-24";"Varones";145399
2024;"14";"14-CÓRDOBA";"6.25-29";"Ambos sexos";301281
2024;"14";"14-CÓRDOBA";"6.25-29";"Mujeres";149590
2024;"14";"14-CÓRDOBA";"6.25-29";"Varones";151691
2024;"14";"14-CÓRDOBA";"7.30-34";"Ambos sexos";298375
2024;"14";"14-CÓRDOBA";"7.30-34";"Mujeres";148295
2024;"14";"14-CÓRDOBA";"7.30-34";"Varones";150080
2024;"14";"14-CÓRDOBA";"8.35-39";"Ambos sexos";275932
2024;"14";"14-CÓRDOBA";"8.35-39";"Mujeres";138279
2024;"14";"14-CÓRDOBA";"8.35-39";"Varones";137653
2024;"14";"14-CÓRDOBA";"9.40-44";"Ambos sexos";262361
2024;"14";"14-CÓRDOBA";"9.40-44";"Mujeres";132104
2024;"14";"14-CÓRDOBA";"9.40-44";"Varones";130257
2024;"18";"18-CORRIENTES";"1.0-4";"Ambos sexos";98649
2024;"18";"18-CORRIENTES";"1.0-4";"Mujeres";47851
2024;"18";"18-CORRIENTES";"1.0-4";"Varones";50798
2024;"18";"18-CORRIENTES";"10.45-49";"Ambos sexos";65394
2024;"18";"18-CORRIENTES";"10.45-49";"Mujeres";33987
2024;"18";"18-CORRIENTES";"10.45-49";"Varones";31407
2024;"18";"18-CORRIENTES";"11.50-54";"Ambos sexos";56206
2024;"18";"18-CORRIENTES";"11.50-54";"Mujeres";29277
2024;"18";"18-CORRIENTES";"11.50-54";"Varones";26929
2024;"18";"18-CORRIENTES";"12.55-59";"Ambos sexos";50836
2024;"18";"18-CORRIENTES";"12.55-59";"Mujeres";26435
2024;"18";"18-CORRIENTES";"12.55-59";"Varones";24401
2024;"18";"18-CORRIENTES";"13.60-64";"Ambos sexos";47359
2024;"18";"18-CORRIENTES";"13.60-64";"Mujeres";24819
2024;"18";"18-CORRIENTES";"13.60-64";"Varones";22540
2024;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Ambos sexos";124742
2024;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Mujeres";69951
2024;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Varones";54791
2024;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Ambos sexos";1157386
2024;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Mujeres";586083
2024;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Varones";571303
2024;"18";"18-CORRIENTES";"2.5-9";"Ambos sexos";100066
2024;"18";"18-CORRIENTES";"2.5-9";"Mujeres";48497
2024;"18";"18-CORRIENTES";"2.5-9";"Varones";51569
2024;"18";"18-CORRIENTES";"3.10-14";"Ambos sexos";98375
2024;"18";"18-CORRIENTES";"3.10-14";"Mujeres";47551
2024;"18";"18-CORRIENTES";"3.10-14";"Varones";50824
2024;"18";"18-CORRIENTES";"4.15-19";"Ambos sexos";89994
2024;"18";"18-CORRIENTES";"4.15-19";"Mujeres";43642
2024;"18";"18-CORRIENTES";"4.15-19";"Varones";46352
2024;"18";"18-CORRIENTES";"5.20-24";"Ambos sexos";91473
2024;"18";"18-CORRIENTES";"5.20-24";"Mujeres";44936
2024;"18";"18-CORRIENTES";"5.20-24";"Varones";46537
2024;"18";"18-CORRIENTES";"6.25-29";"Ambos sexos";99206
2024;"18";"18-CORRIENTES";"6.25-29";"Mujeres";49146
2024;"18";"18-CORRIENTES";"6.25-29";"Varones";50060
2024;"18";"18-CORRIENTES";"7.30-34";"Ambos sexos";91301
2024;"18";"18-CORRIENTES";"7.30-34";"Mujeres";45925
2024;"18";"18-CORRIENTES";"7.30-34";"Varones";45376
2024;"18";"18-CORRIENTES";"8.35-39";"Ambos sexos";75023
2024;"18";"18-CORRIENTES";"8.35-39";"Mujeres";38619
2024;"18";"18-CORRIENTES";"8.35-39";"Varones";36404
2024;"18";"18-CORRIENTES";"9.40-44";"Ambos sexos";68762
2024;"18";"18-CORRIENTES";"9.40-44";"Mujeres";35447
2024;"18";"18-CORRIENTES";"9.40-44";"Varones";33315
2024;"22";"22-CHACO";"1.0-4";"Ambos sexos";109858
2024;"22";"22-CHACO";"1.0-4";"Mujeres";53862
2024;"22";"22-CHACO";"1.0-4";"Varones";55996
2024;"22";"22-CHACO";"10.45-49";"Ambos sexos";71249
2024;"22";"22-CHACO";"10.45-49";"Mujeres";36814
2024;"22";"22-CHACO";"10.45-49";"Varones";34435
2024;"22";"22-CHACO";"11.50-54";"Ambos sexos";58654
2024;"22";"22-CHACO";"11.50-54";"Mujeres";30407
2024;"22";"22-CHACO";"11.50-54";"Varones";28247
2024;"22";"22-CHACO";"12.55-59";"Ambos sexos";51646
2024;"22";"22-CHACO";"12.55-59";"Mujeres";26865
2024;"22";"22-CHACO";"12.55-59";"Varones";24781
2024;"22";"22-CHACO";"13.60-64";"Ambos sexos";47516
2024;"22";"22-CHACO";"13.60-64";"Mujeres";24871
2024;"22";"22-CHACO";"13.60-64";"Varones";22645
2024;"22";"22-CHACO";"14.De 65 anios y mas";"Ambos sexos";116671
2024;"22";"22-CHACO";"14.De 65 anios y mas";"Mujeres";65891
2024;"22";"22-CHACO";"14.De 65 anios y mas";"Varones";50780
2024;"22";"22-CHACO";"15.TODAS LAS EDADES";"Ambos sexos";1249992
2024;"22";"22-CHACO";"15.TODAS LAS EDADES";"Mujeres";633645
2024;"22";"22-CHACO";"15.TODAS LAS EDADES";"Varones";616347
2024;"22";"22-CHACO";"2.5-9";"Ambos sexos";111748
2024;"22";"22-CHACO";"2.5-9";"Mujeres";54754
2024;"22";"22-CHACO";"2.5-9";"Varones";56994
2024;"22";"22-CHACO";"3.10-14";"Ambos sexos";109943
2024;"22";"22-CHACO";"3.10-14";"Mujeres";53717
2024;"22";"22-CHACO";"3.10-14";"Varones";56226
2024;"22";"22-CHACO";"4.15-19";"Ambos sexos";102139
2024;"22";"22-CHACO";"4.15-19";"Mujeres";49648
2024;"22";"22-CHACO";"4.15-19";"Varones";52491
2024;"22";"22-CHACO";"5.20-24";"Ambos sexos";103353
2024;"22";"22-CHACO";"5.20-24";"Mujeres";50759
2024;"22";"22-CHACO";"5.20-24";"Varones";52594
2024;"22";"22-CHACO";"6.25-29";"Ambos sexos";108996
2024;"22";"22-CHACO";"6.25-29";"Mujeres";53957
2024;"22";"22-CHACO";"6.25-29";"Varones";55039
2024;"22";"22-CHACO";"7.30-34";"Ambos sexos";99377
2024;"22";"22-CHACO";"7.30-34";"Mujeres";50026
2024;"22";"22-CHACO";"7.30-34";"Varones";49351
2024;"22";"22-CHACO";"8.35-39";"Ambos sexos";81819
2024;"22";"22-CHACO";"8.35-39";"Mujeres";42160
2024;"22";"22-CHACO";"8.35-39";"Varones";39659
2024;"22";"22-CHACO";"9.40-44";"Ambos sexos";77023
2024;"22";"22-CHACO";"9.40-44";"Mujeres";39914
2024;"22";"22-CHACO";"9.40-44";"Varones";37109
